"[min]","1.8857471375080572","1.4595577949313696","1.6346733966770526","1.5467295580480285","1.390970697735489","1.769091275949638","1.3838020311089703","1.202587967616018","1.0019903957033895","1.0134757214905457","1.6881881872786693","1.4031309318203462","1.2304028558040858","1.2949546886295031","1.67922592562027","1.9075873271267318","1.4810357271533594","1.2451254771126288","1.4828064492466233","1.3782634462515106","1.6041356255510504","1.2271042937779115","1.117958853952155","1.3803925371723762","1.36118545191897"
"[max]","4.383081160357885","10.603975886563306","9.887210450261001","7.8086075933880155","8.239125572411938","4.370719823744212","11.147936213704396","8.500980943876307","6.599801304531225","8.295618458073838","4.155085101124525","11.421122155792071","10.145798250188914","6.61493519802124","8.206227979156681","4.212934848115396","9.962715525821352","9.831282823312744","8.515203316056775","7.652579304897924","4.492084148930102","10.827756289385379","9.000313541349216","8.381462875074918","8.743520303695036"
"[mean]","3.831495141048","6.671873325210536","5.784138592831889","5.239848562691344","4.9855169644991655","3.8318214611228716","7.699775708583701","4.946415234711119","4.741376616766806","4.944719844034346","3.707466582589228","7.41049618108532","5.367457011392391","4.484188272009269","4.9827078696078875","3.7176239487448313","7.045115264436245","4.911739044530613","4.384921064570375","4.68717430690102","3.9020352469075785","6.649101493827846","5.289591320583576","5.05044731642009","5.204651396305336"
"[steps]","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880"

"[all run data]","av-dist-cent-small","av-dist-cent-medium","av-dist-cent-large","av-dist-cent-prepupae","av-dist-cent-pupae","av-dist-cent-small","av-dist-cent-medium","av-dist-cent-large","av-dist-cent-prepupae","av-dist-cent-pupae","av-dist-cent-small","av-dist-cent-medium","av-dist-cent-large","av-dist-cent-prepupae","av-dist-cent-pupae","av-dist-cent-small","av-dist-cent-medium","av-dist-cent-large","av-dist-cent-prepupae","av-dist-cent-pupae","av-dist-cent-small","av-dist-cent-medium","av-dist-cent-large","av-dist-cent-prepupae","av-dist-cent-pupae"
,"1.9662924228937055","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.8408841345426357","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9890254847807185","1.8695141232442416","2.195687251375553","2.1262696462043547","1.4860417376270976","1.9422696146614653","2.0035639868046125","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7561749729623883","1.8925515628556613","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9662924228937055","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8408841345426352","1.7091503320844612","1.9974504437447638","2.1121823460468288","1.9890254847807183","1.8695141232442418","2.1956872513755528","2.1262696462043547","1.486041737627098","1.942269614661465","2.0035639868046133","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7561749729623881","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9678577628690141","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964099","1.8408841345426352","1.7091503320844614","1.9974504437447647","2.1121823460468288","1.9890254847807183","1.8686768203532134","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.942269614661465","2.003563986804614","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7581700668101206","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9681814472963868","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964105","1.8408841345426352","1.7091503320844612","1.9974504437447638","2.1121823460468288","1.9890254847807185","1.8691108557356597","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.0035639868046125","1.5515428329800023","1.3998177353075998","1.963232445348833","2.0883694580858805","1.75739950159728","1.8925515628556613","2.132662319025087","1.8388401322594354","1.7337321858224046"
,"1.968177595621553","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8408841345426354","1.7091503320844614","1.9974504437447638","2.1121823460468288","1.9890254847807178","1.8717289074378392","2.195687251375553","2.126269646204355","1.4860417376270976","1.9422696146614646","2.003563986804614","1.5515428329800025","1.3998177353075993","1.963232445348833","2.08836945808588","1.7566338967466772","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9682373664736605","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964099","1.8408841345426352","1.7091503320844614","1.9974504437447642","2.112182346046829","1.9890254847807185","1.87151855030225","2.1956872513755523","2.126269646204355","1.486041737627098","1.942269614661465","2.003563986804614","1.5515428329800025","1.3998177353075996","1.9632324453488328","2.08836945808588","1.7558735353029873","1.8925515628556606","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.968364982254439","1.8934762501702462","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8408841345426354","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9890254847807185","1.871332802715817","2.1956872513755528","2.126269646204355","1.486041737627098","1.9422696146614655","2.0035639868046133","1.5515428329800023","1.3998177353075996","1.9632324453488328","2.08836945808588","1.7551187200914409","1.8925515628556606","2.132662319025087","1.8388401322594354","1.7337321858224046"
,"1.9685651044738866","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8408841345426352","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9890254847807187","1.8711722705435199","2.1956872513755523","2.1262696462043547","1.486041737627098","1.942269614661465","2.0000652547462527","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7543697752362264","1.8925515628556608","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9688428465921448","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8408841345426352","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9890254847807183","1.8710376362923868","2.195687251375553","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.000875721041857","1.5515428329800025","1.3998177353075993","1.963232445348833","2.08836945808588","1.75362704778782","1.8925515628556608","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9692037457590554","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964099","1.8408841345426352","1.709150332084461","1.9974504437447638","2.1121823460468288","1.9890254847807185","1.8709296630265146","2.195687251375553","2.126269646204355","1.4860417376270976","1.9422696146614653","2.0016902569693307","1.5515428329800023","1.3998177353075998","1.963232445348833","2.08836945808588","1.7528909094626963","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9696536697857492","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8408841345426352","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9890254847807187","1.8708491976238957","2.1956872513755523","2.126269646204355","1.4860417376270976","1.942269614661465","2.0025085808504235","1.5515428329800025","1.3998177353075993","1.963232445348833","2.08836945808588","1.752161758497527","1.8925515628556608","2.132662319025087","1.8388401322594354","1.7337321858224053"
,"1.9701986341216133","1.8934762501702467","2.038104023855522","2.031859910585023","1.7216945935964105","1.8408841345426354","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9890254847807187","1.8707971731148698","2.1956872513755523","2.1262696462043547","1.4860417376270976","1.942269614661465","2.003330435275994","1.551542832980002","1.3998177353075993","1.963232445348833","2.0883694580858805","1.7514400216181953","1.8925515628556608","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9700507820796478","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8408841345426343","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9890254847807183","1.8707746097881788","2.1956872513755523","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.004155584674463","1.5515428329800025","1.3998177353075996","1.963232445348833","2.0883694580858805","1.7507261561214764","1.8925515628556606","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.970006702764929","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8408841345426352","1.7091503320844612","1.9974504437447638","2.1121823460468288","1.9890254847807185","1.8707826146955313","2.1956872513755528","2.126269646204355","1.486041737627098","1.942269614661465","2.0049838131500475","1.5515428329800025","1.3998177353075993","1.963232445348833","2.088369458085881","1.7500206520640857","1.8925515628556606","2.132662319025087","1.8388401322594354","1.7337321858224046"
,"1.9700707799972208","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.8408841345426352","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9890254847807187","1.8708223791340326","2.195687251375553","2.126269646204355","1.4860417376270976","1.9422696146614646","2.0058149225590767","1.5515428329800023","1.3998177353075993","1.963232445348833","2.08836945808588","1.7493240345496306","1.8925515628556608","2.1326623190250866","1.8388401322594357","1.7337321858224046"
,"1.97024587807208","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8408841345426354","1.7091503320844612","1.9974504437447638","2.112182346046829","1.9890254847807183","1.8708951736444566","2.1956872513755528","2.126269646204355","1.4860417376270976","1.9422696146614646","2.0066487307964036","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7486368660987814","1.8925515628556606","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9705329430170158","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.8408841345426357","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9890254847807185","1.8710023400414215","2.1956872513755528","2.1262696462043547","1.486041737627098","1.942269614661465","2.0074850702673093","1.5515428329800023","1.3998177353075996","1.9632324453488328","2.08836945808588","1.7479597490814218","1.8925515628556606","2.132662319025087","1.8388401322594354","1.7337321858224046"
,"1.970930792900676","1.8934762501702462","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8408841345426354","1.7091503320844612","1.9974504437447642","2.112182346046829","1.997139318095617","1.8711452800005561","2.1956872513755528","2.126269646204355","1.4860417376270976","1.9422696146614644","2.0083237865232","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7472933281814023","1.8925515628556608","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9714361565682925","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.8408841345426354","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.995352244802142","1.8713254397809034","2.1956872513755528","2.126269646204355","1.486041737627098","1.9422696146614646","2.009164737042069","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7466382928546875","1.8925515628556606","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9720439538516696","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964099","1.8408841345426354","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9935731948504276","1.8715442907716875","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.0100077901369877","1.5515428329800023","1.3998177353075996","1.963232445348833","2.0883694580858805","1.7459953797297536","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9727477470311923","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.8408841345426354","1.7091503320844612","1.9974504437447642","2.112182346046829","1.991802471624715","1.8718033057326833","2.195687251375553","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.010852823977937","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7453653748851259","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.973540260988358","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8408841345426354","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9900403924690968","1.8721039308527982","2.195687251375553","2.126269646204355","1.486041737627098","1.942269614661465","2.01169972571405","1.5515428329800025","1.3998177353075996","1.963232445348833","2.0883694580858805","1.744749115922552","1.8925515628556615","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9744138760206684","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8408841345426359","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9882872893897225","1.8765238506179494","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.942269614661465","2.0125483906849473","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7441474937357835","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9753610299362254","1.8934762501702467","2.038104023855522","2.031859910585023","1.7216945935964105","1.8408841345426352","1.7091503320844612","1.9974504437447647","2.1121823460468288","1.9865435097899882","1.8796851038195028","2.195687251375553","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.0133987217111744","1.5515428329800023","1.3998177353075993","1.963232445348833","2.08836945808588","1.7435614538542221","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9763745045547494","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8408841345426352","1.7091503320844614","1.9974504437447638","2.1121823460468288","1.9848094172394406","1.878353568270729","2.1956872513755528","2.1262696462043547","1.486041737627098","1.9422696146614644","2.0142506284549566","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7429919972184627","1.8925515628556608","2.132662319025087","1.8388401322594354","1.7337321858224046"
,"1.9774476014291678","1.8934762501702467","2.038104023855522","2.031859910585023","1.7216945935964103","1.8438170977660848","1.709150332084461","1.9974504437447642","2.1121823460468288","1.9830853922769445","1.8770691102630015","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.942269614661465","2.0151040268435585","1.5515428329800025","1.3998177353075996","1.963232445348833","2.0883694580858805","1.742440180221655","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9814184305105689","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964099","1.8431025616980874","1.709150332084461","1.9974504437447642","2.1121823460468288","1.981371833248467","1.8758325585394038","2.195687251375553","2.126269646204355","1.486041737627098","1.942269614661465","2.0201153585988463","1.5515428329800025","1.3998177353075993","1.9632324453488328","2.08836945808588","1.741907113828116","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224053"
,"1.9855271118549915","1.8934762501702462","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8423928571764328","1.7091503320844612","1.9974504437447642","2.112182346046829","1.9796691571795975","1.874644513385499","2.195687251375553","2.1262696462043547","1.4860417376270976","1.942269614661465","2.023435261378593","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7413939615603877","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.9852936500553002","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964105","1.8416881596775383","1.7091503320844614","1.9974504437447642","2.112182346046829","1.977977800682601","1.8735053222548472","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.942269614661465","2.0226940200000714","1.5515428329800025","1.3998177353075993","1.963232445348833","2.08836945808588","1.7409019361307199","1.8925515628556608","2.132662319025086","1.8388401322594354","1.7337321858224046"
,"1.9851095194145827","1.8934762501702465","2.038104023855523","2.031859910585023","1.7216945935964099","1.840988651948582","1.7091503320844614","1.9974504437447642","2.112182346046829","1.976298220897479","1.8724150630820193","2.1956872513755528","2.126269646204355","1.4860417376270976","1.942269614661465","2.0219592218385576","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7404322944857855","1.8925515628556606","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.984971357314031","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8402945242922328","1.7091503320844612","1.9974504437447647","2.1121823460468288","1.9746308964660289","1.87476043728333","2.1956872513755523","2.126269646204355","1.4860417376270976","1.9422696146614646","2.021231019424378","1.5515428329800023","1.3998177353075996","1.963232445348833","2.0883694580858805","1.7399863310383352","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9848762715160693","1.8934762501702465","2.038104023855523","2.031859910585023","1.7216945935964103","1.839605974856013","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.972976328537438","1.8729584862992172","2.1956872513755528","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.0205095803497533","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7395653688807324","1.8925515628556608","2.132662319025087","1.8388401322594354","1.733732185822405"
,"1.9848217855836725","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8389232099252235","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9713350418032995","1.871206846234266","2.1956872513755528","2.126269646204354","1.4860417376270976","1.942269614661465","2.0197950877358832","1.551542832980002","1.3998177353075996","1.963232445348833","2.08836945808588","1.7391707488173562","1.8925515628556606","2.1326623190250866","1.8388401322594354","1.7337321858224044"
,"1.984805788696718","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.838246444218125","1.7091503320844614","1.9974504437447642","2.112182346046829","1.9697075855592667","1.8732144609206727","2.195687251375553","2.1262696462043547","1.4860417376270976","1.9422696146614646","2.019087740790009","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.738803816119685","1.8925515628556613","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9848264908933122","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8375759011818125","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9680945347897174","1.8700661275925172","2.1956872513755523","2.126269646204355","1.4860417376270976","1.942269614661465","2.0175239046534093","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7384659050021363","1.8925515628556608","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.984882383918033","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964099","1.836911813286988","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9664964912708702","1.8669631082838407","2.195687251375553","2.1262696462043547","1.4860417376270976","1.942269614661465","2.015966761703444","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7381583209387939","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.9849722073978167","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964103","1.836254422319507","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9649140846866995","1.8639043143112666","2.1956872513755528","2.1262696462043547","1.486041737627098","1.9422696146614646","2.0144166045027307","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7378823210879963","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.9850949198449255","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.8356039796662482","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9633479737507527","1.8608885566318618","2.195687251375553","2.1262696462043547","1.4860417376270976","1.942269614661465","2.0128737425458882","1.5515428329800025","1.3998177353075993","1.963232445348833","2.0883694580858805","1.7376390932561114","1.8925515628556608","2.132662319025086","1.8388401322594354","1.7337321858224046"
,"1.985249673907003","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964105","1.8349607465924944","1.7091503320844612","1.9974504437447647","2.1121823460468288","1.961798847325558","1.8579145831802089","2.195687251375553","2.1262696462043547","1.4860417376270976","1.9422696146614653","2.011338503524873","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7374297340016205","1.8925515628556606","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.9854357952838664","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8343249945076194","1.7091503320844619","1.9974504437447642","2.112182346046829","1.9602674255297297","1.8549811141978922","2.195687251375553","2.14526645106537","1.4860417376270976","1.9422696146614646","2.0098112347159947","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.737255226639364","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9856527647705327","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964099","1.833697005215432","1.709150332084461","1.9974504437447642","2.1121823460468288","1.9587544608210885","1.856205536548945","2.195687251375553","2.1410880982858123","1.4860417376270976","1.942269614661465","2.0082923045033763","1.5515428329800025","1.3998177353075998","1.963232445348833","2.08836945808588","1.7412646151553797","1.8925515628556608","2.132662319025086","1.8388401322594354","1.7337321858224053"
,"1.9859002029433224","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8330770711450897","1.7091503320844614","1.9974504437447647","2.1121823460468288","1.9572607390421253","1.8524763438540084","2.195687251375553","2.1369369609318385","1.4860417376270976","1.9422696146614646","2.0067821040556635","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.740283850305603","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.986177857067663","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964103","1.8324654955579545","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9557870804119621","1.848784691213569","2.195687251375553","2.1328142805351247","1.4860417376270976","1.9422696146614646","2.0080913270029286","1.5515428329800025","1.3998177353075993","1.963232445348833","2.08836945808588","1.739340549162589","1.8925515628556606","2.132662319025086","1.8388401322594354","1.733732185822405"
,"1.9864855898657496","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8318625927253112","1.7091503320844612","1.9974504437447642","2.1121823460468288","1.9543343404465638","1.8451295129903025","2.1956872513755528","2.128721365989482","1.4860417376270976","1.9422696146614644","2.005946703459843","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7384350831787962","1.8925515628556608","2.132662319025087","1.8388401322594354","1.7337321858224053"
,"1.9868233698362727","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8312686880712408","1.7091503320844614","1.9974504437447647","2.1121823460468288","1.9529034107863676","1.8415098409740263","2.1956872513755528","2.12465959735354","1.486041737627098","1.942269614661465","2.003819325221743","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7375676336871242","1.8925515628556606","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9911547289691316","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8306841182744702","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.9514952199077273","1.8379248177201994","2.1956872513755528","2.120630429821353","1.4860417376270976","1.942269614661465","2.001709968557471","1.5515428329800023","1.3998177353075996","1.963232445348833","2.08836945808588","1.7367381882736517","1.8925515628556608","2.132662319025086","1.838840132259435","1.733732185822405"
,"1.9915528910155487","1.8934762501702465","2.038104023855522","2.031859910585023","1.7216945935964103","1.83010923132236","1.7091503320844619","1.9974504437447642","2.1121823460468288","1.9501107336916401","1.8343737069233608","2.195687251375553","2.1166353978559598","1.4860417376270976","1.9422696146614646","1.9996194546266963","1.551542832980003","1.3998177353075996","1.963232445348833","2.0883694580858805","1.7359465422910618","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9919815616781584","1.8934762501702465","2.038104023855523","2.031859910585023","1.7216945935964099","1.8295443865097094","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.948750955820194","1.830855901333143","2.1956872513755528","2.1126761194777033","1.4860417376270976","1.9422696146614653","1.9975486528438888","1.5515428329800025","1.3998177353075996","1.963232445348833","2.0883694580858805","1.738719080915349","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.733732185822405"
,"1.9924410584985537","1.8934762501702465","2.038104023855523","2.031859910585023","1.7216945935964103","1.8289899543744474","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.947416927968061","1.8273709287177","2.195687251375553","2.1087543006951206","1.4860417376270976","1.942269614661465","1.995498484582326","1.551542832980003","1.3998177353075996","1.963232445348833","2.08836945808588","1.7371630542247003","1.8925515628556606","2.132662319025086","1.8388401322594354","1.7337321858224046"
,"1.9965493239931231","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964103","1.828446316561801","1.7091503320844614","1.9974504437447647","2.1121823460468288","1.9461097297532959","1.823918456350048","2.195687251375553","2.10487174006157","1.4860417376270976","1.942269614661465","1.993469927262326","1.5515428329800025","1.3998177353075996","1.963232445348833","2.08836945808588","1.7356448574051748","1.8925515628556608","2.1326623190250866","1.8388401322594354","1.7337321858224046"
,"1.9963296813779734","1.8934762501702465","2.0381040238555226","2.031859910585023","1.7216945935964105","1.8279138656080665","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.94483047840873","1.8224660774832502","2.1956872513755528","2.1010303333350673","1.486041737627098","1.942269614661465","1.9914640188739285","1.5647713425810041","1.3998177353075996","1.963232445348833","2.0883694580858805","1.7341637056434023","1.8925515628556608","2.1326623190250866","1.8388401322594357","1.733732185822405"
,"1.996147160764296","1.8934762501702467","2.0381040238555226","2.031859910585023","1.7216945935964099","1.8273930046347109","1.7091503320844614","1.9974504437447642","2.1121823460468288","1.943580328132507","1.818588240300007","2.1956872513755523","2.0972320782122766","1.4860417376270976","1.9422696146614653","1.9894818629907702","1.561786022456127","1.3998177353075996","1.963232445348833","2.0984833610070894","1.7327186993809403","1.8925515628556608","2.132662319025086","1.8388401322594354","1.7337321858224053"
