,"1.7208080523683713","1.8128129792144685","1.762256567694254","2.3822650430740993","1.7087095548986597","1.8117985132987569","1.7250958514495283","2.1908265894761096","2.0102191880562987","1.6693938183858752","1.8350594833064582","1.9751723046884375","1.5542865359203528","1.8326297870229233","1.6673551334671202","2.001375426792736","1.9588934217029181","2.0465657921060023","2.0634653918390042","1.778460960904979","1.8787155076421755","1.966038729344534","1.8681577424011198","1.9357674685019175","2.203653610519913"
,"1.723163731708749","1.8128129792144685","1.762256567694254","2.3802578252139415","1.70870955489866","1.8090918651288914","1.7225736459734244","2.190826589476109","2.0079744849195915","1.6693938183858752","1.8350594833064582","1.9714390850009187","1.5519773514476727","1.832629787022923","1.6673551334671202","1.997022957651948","1.9562237628437589","2.046122420590133","2.0634653918390042","1.778460960904979","1.8787155076421753","1.9699705430299315","1.8654779084650355","1.9357674685019175","2.2085043678589047"
,"1.7256776880319578","1.8128129792144685","1.7622565676942539","2.3782988423588645","1.7087095548986597","1.8064073228196373","1.720072418063058","2.190826589476109","2.005773097263905","1.6693938183858748","1.8350594833064582","1.9677521418219532","1.549687292046711","1.832629787022923","1.6673551334671202","1.9928245954754091","1.9536347156069607","2.045760678796574","2.0634653918390047","1.778460960904979","1.8787155076421753","1.9739540065659007","1.8628060248076517","1.9357674685019173","2.213359157074084"
,"1.7283434244005038","1.8128129792144685","1.762256567694254","2.3763904470293564","1.7087095548986597","1.8037459424523794","1.7175947024091849","2.190826589476109","2.0036170971782163","1.6693938183858752","1.8350594833064584","1.9641125010479596","1.5474174313844977","1.8326297870229233","1.6673551334671202","1.9887757711719838","1.951127887612029","2.0454820178892255","2.0634653918390047","1.778460960904979","1.8787155076421753","1.9779876231837408","1.8601430782787487","1.9357674685019173","2.218217819240437"
,"1.731154617109165","1.812812979214469","1.762256567694254","2.3745351300131103","1.70870955489866","1.8011088384477845","1.715143428918073","2.190826589476109","2.0015086440895424","1.6693938183858748","1.8350594833064582","1.960521186472837","1.545168914439066","1.8326297870229231","1.6673551334671202","1.984871860229025","1.9487048466956134","2.045288033913886","2.0634653918390047","1.7784609609049795","1.8787155076421753","1.9820698947813022","1.8574902218811502","1.9357674685019175","2.245472898086519"
,"1.7341051426710858","1.8128129792144685","1.762256567694254","2.37273552762712","1.70870955489866","1.7984971866984734","1.7127219953749933","2.190826589476109","1.999449984293401","1.6693938183858752","1.8350594833064584","1.9569792182516639","1.5429429623432083","1.8326297870229231","1.66735513346712","1.9811082732667094","1.9463671171240517","2.045180468095457","2.0634653918390047","1.7784609609049788","1.8787155076421755","1.9861993277844943","1.854848810222144","1.9357674685019175","2.245353147369475"
,"1.7371890960576126","1.8128129792144685","1.7622565676942539","2.3709944290253997","1.70870955489866","1.7959122277902735","1.7103343544270313","2.190826589476109","1.9974434496006375","1.6693938183858752","1.8350594833064582","1.9534876114596043","1.540740877463244","1.8326297870229233","1.6673551334671202","1.9774805343230901","1.9441161762012626","2.0451612048382555","2.063465391839005","1.778460960904979","1.8787155076421753","1.9903744384614133","1.8522204441163477","1.9357674685019175","2.245237263745302"
,"1.7404008017218897","1.8128129792144685","1.7622565676942543","2.3693147834536803","1.7087095548986597","1.7933552702953037","1.7079851173912717","2.190826589476109","1.9954914549589637","1.6693938183858752","1.8350594833064586","1.9500473747876899","1.5385640486949859","1.8326297870229231","1.6673551334671202","1.973984346510473","1.9419534513258871","2.045232267060988","2.0634653918390047","1.778460960904979","1.8787155076421753","1.9945937576892132","1.849607027093242","1.9357674685019173","2.245125137051507"
,"1.7437348188256998","1.8128129792144685","1.762256567694254","2.367699707327561","1.70870955489866","1.7908276941151964","1.7056796774623413","2.190826589476109","1.993596494900254","1.6693938183858752","1.8350594833064582","1.9466595094225063","1.5364139569496427","1.8326297870229233","1.6673551334671202","1.970615645408412","1.9398803175430457","2.0453958084823345","2.0634653918390047","1.778460960904979","1.8787155076421753","1.998855835182434","1.8470108374930174","1.9357674685019173","2.2450166646068253"
,"1.7471859419345994","1.8128129792144685","1.7622565676942539","2.3661524909818863","1.7087095548986597","1.7883309538469516","1.70342435463148","2.190826589476109","1.9917611386603178","1.6693938183858748","1.8350594833064582","1.943325008162593","1.5342921807906689","1.8326297870229233","1.66735513346712","1.9673706410842593","1.9378980956255418","2.045654102472116","2.0634653918390047","1.778460960904979","1.8787155076421753","2.003159243198693","1.8444346211015044","1.9357674685019175","2.244911750925769"
,"1.7507491982726577","1.8128129792144685","1.762256567694254","2.364676604906511","1.7087095548986597","1.7858665821372293","1.7012265637506852","2.2016357693733144","1.9899880238176415","1.6693938183858748","1.8350594833064582","1.9400448548304974","1.532200402168273","1.8326297870229231","1.66735513346712","1.9642458499726394","1.9360080507070383","2.046009527102043","2.0634653918390047","1.778460960904979","1.8787155076421753","2.0075025797434294","1.8418817109980796","1.9357674685019175","2.2448103074678114"
,"1.7544198424524973","1.8128129792144685","1.762256567694254","2.3632757052471263","1.70870955489866","1.783436192983102","1.6990950052227525","2.1991298082303796","1.9882798483026318","1.6693938183858752","1.8350594833064582","1.9488655360507816","1.5301404121810145","1.8326297870229231","1.66735513346712","1.9612381180284364","1.9342113914759642","2.0464645460749438","2.0634653918390042","1.778460960904979","1.8787155076421755","2.011884471299816","1.839356183619097","1.9357674685019173","2.2447122524201277"
,"1.7581933494302489","1.8128129792144685","1.762256567694254","2.3619536383099153","1.7087095548986597","1.7810414849285001","1.6970398740822705","2.208405295852022","1.9866393606404418","1.6693938183858748","1.8350594833064584","1.9431283540504747","1.5281141167733017","1.8326297870229233","1.66735513346712","1.9583446366281065","1.9325092699239954","2.0470216852878202","2.0634653918390042","1.7784609609049788","1.8787155076421753","2.0163035751132106","1.8368630631425384","1.9357674685019175","2.2446175105130126"
,"1.7620654062851682","1.8128129792144685","1.762256567694254","2.36071444376617","1.7087095548986597","1.7786842440956077","1.7018473323778076","2.203405360628571","1.9850693483098003","1.6693938183858748","1.8350594833064582","1.9374554533540058","1.5261235422533244","1.8326297870229233","1.66735513346712","1.9555629526656808","1.930902781627399","2.0476835048969475","2.0634653918390047","1.778460960904979","1.8787155076421753","2.0207585810616777","1.8344085903216572","1.9357674685019177","2.244526012867514"
,"1.7660319032931062","1.8128129792144685","1.762256567694254","2.3562414153011244","1.7087095548986597","1.776366346979356","1.6982739536117228","2.1984267030997167","1.9835726241285725","1.6693938183858752","1.835059483306458","1.9318481301346015","1.5241708404877508","1.8326297870229233","1.6673551334671202","1.952890974203624","1.9293929665237401","2.0484525669055498","2.0634653918390047","1.778460960904979","1.8787155076421755","2.02524821314534","1.8344085903216572","1.9357674685019173","2.2444376968750333"
,"1.7700889246525138","1.8128129792144685","1.762256567694254","2.3518596409804147","1.7087095548986597","1.7740897629209407","1.694849977362264","2.193470506245381","1.982152010614956","1.6693938183858754","1.8350594833064582","1.9384304045055667","1.5241708404877508","1.8326297870229233","1.6673551334671202","1.9503269729201917","1.927980810131013","2.047466449518416","2.0745180231013296","1.778460960904979","1.8787155076421753","2.0297712306277287","1.8344085903216572","1.9357674685019175","2.2443525061090246"
,"1.7742327391303727","1.8128129792144685","1.762256567694254","2.3475737508145382","1.7087095548986597","1.7718565561630077","1.691594452778383","2.188538037108214","1.9808103223218958","1.6693938183858748","1.835059483306458","1.9301889940055743","1.5241708404877503","1.8326297870229231","1.66735513346712","1.947869584463761","1.926667245141608","2.0474664495184167","2.0720401802867467","1.778460960904979","1.866890285416407","2.0343264288620966","1.8344085903216576","1.9357674685019177","2.2393727374200862"
,"1.7784597908215891","1.812812979214469","1.762256567694254","2.343388559989262","1.7087095548986597","1.769668887375056","1.6885284310619593","2.183630653822024","1.9795503462014996","1.6693938183858752","1.8350594833064582","1.9220174642159593","1.524170840487751","1.8326297870229233","1.6673551334671202","1.9455178076948962","1.9340004611204924","2.0474664495184163","2.0695851086859496","1.778460960904979","1.8698862292787872","2.0389126398348356","1.8344085903216576","1.9357674685019173","2.2343936858785005"
,"1.782766690156864","1.8242546935161426","1.762256567694254","2.3393090595751844","1.7087095548986597","1.767529014522881","1.6856745388339234","2.1787498132795733","1.9783748201252531","1.6693938183858752","1.8350594833064582","1.9139172261782629","1.5241708404877505","1.8326297870229231","1.6673551334671202","1.9432710036780647","1.9308831166844438","2.0474664495184163","2.0671535851190876","1.778460960904979","1.8729225853150813","2.0435287324569904","1.8344085903216572","1.9357674685019173","2.2294153902178584"
,"1.7871502052485158","1.8214797422896807","1.762256567694254","2.3353404033190923","1.7087095548986597","1.765439292941023","1.6830561649937226","2.173897079495665","1.9772864097632104","1.6693938183858748","1.8350594833064584","1.905889734137638","1.5241708404877505","1.8326297870229233","1.6673551334671202","1.941128895182651","1.927919186082078","2.047466449518416","2.064746414172531","1.778460960904979","1.875992772361367","2.0481736126333234","1.834408590321658","1.9357674685019173","2.224437892005712"
,"1.7916072536290317","1.8187048794970417","1.762256567694254","2.331487890041735","1.7087095548986597","1.7634021744527013","1.6806962000465637","2.169074132724365","1.9762876841084291","1.6693938183858752","1.8350594833064584","1.8979364954265843","1.5241708404877505","1.8326297870229231","1.6673551334671202","1.9390915673699305","1.9251138575544884","2.0474664495184167","2.062364428884566","1.778460960904979","1.8790915119759597","2.0613667904855735","1.834408590321657","1.9357674685019175","2.2194612359069485"
,"1.7961348944111948","1.815930109352083","1.7622565676942543","2.3277569412138157","1.7087095548986597","1.7614202053683736","1.6786153638472312","2.164282779391558","1.9753810900183066","1.6693938183858748","1.8350594833064584","1.8900590821534042","1.5241708404877508","1.8326297870229231","1.66735513346712","1.9371594702796073","1.9224726425082603","2.0474664495184167","2.0600084913968284","1.778460960904979","1.8822145337310723","2.076974849922976","1.8344085903216576","1.9357674685019173","2.2144854699770233"
,"1.8007303208797631","1.8251173192079315","1.762256567694254","2.324153073365459","1.7087095548986597","1.7594960231827905","1.6768303090496417","2.1595249629054765","1.9745689262275135","1.6693938183858752","1.8350594833064582","1.892587851476242","1.524170840487751","1.8326297870229231","1.6673551334671202","1.9353334236854316","1.9200013866371373","2.0474664495184163","2.057679493562944","1.778460960904979","1.8853583536387442","2.077234586052743","1.8344085903216576","1.9357674685019173","2.2095106459890603"
